-50.0 -50.0 2.27125e-10
-50.0 -48.9898989899 2.63014e-10
-50.0 -47.9797979798 3.63897e-10
-50.0 -46.9696969697 5.50576e-10
-50.0 -45.9595959596 8.60447e-10
-50.0 -44.9494949495 1.35324e-09
-50.0 -43.9393939394 2.11979e-09
-50.0 -42.9292929293 3.29456e-09
-50.0 -41.9191919192 5.07313e-09
-50.0 -40.9090909091 7.73571e-09
-50.0 -39.898989899 1.16785e-08
-50.0 -38.8888888889 1.74543e-08
-50.0 -37.8787878788 2.58247e-08
-50.0 -36.8686868687 3.78247e-08
-50.0 -35.8585858586 5.48426e-08
-50.0 -34.8484848485 7.87156e-08
-50.0 -33.8383838384 1.11841e-07
-50.0 -32.8282828283 1.57301e-07
-50.0 -31.8181818182 2.19003e-07
-50.0 -30.8080808081 3.01826e-07
-50.0 -29.797979798 4.11762e-07
-50.0 -28.7878787879 5.56053e-07
-50.0 -27.7777777778 7.43299e-07
-50.0 -26.7676767677 9.83525e-07
-50.0 -25.7575757576 1.28819e-06
-50.0 -24.7474747475 1.6701e-06
-50.0 -23.7373737374 2.14326e-06
-50.0 -22.7272727273 2.72252e-06
-50.0 -21.7171717172 3.4232e-06
-50.0 -20.7070707071 4.26043e-06
-50.0 -19.696969697 5.2485e-06
-50.0 -18.6868686869 6.39993e-06
-50.0 -17.6767676768 7.72455e-06
-50.0 -16.6666666667 9.22841e-06
-50.0 -15.6565656566 1.09128e-05
-50.0 -14.6464646465 1.27732e-05
-50.0 -13.6363636364 1.47985e-05
-50.0 -12.6262626263 1.69703e-05
-50.0 -11.6161616162 1.92625e-05
-50.0 -10.6060606061 2.16417e-05
-50.0 -9.59595959596 2.4067e-05
-50.0 -8.58585858586 2.64916e-05
-50.0 -7.57575757576 2.88633e-05
-50.0 -6.56565656566 3.1127e-05
-50.0 -5.55555555556 3.32265e-05
-50.0 -4.54545454545 3.51063e-05
-50.0 -3.53535353535 3.67147e-05
-50.0 -2.52525252525 3.80058e-05
-50.0 -1.51515151515 3.89417e-05
-50.0 -0.505050505051 3.94943e-05
-50.0 0.505050505051 3.9647e-05
-50.0 1.51515151515 3.9395e-05
-50.0 2.52525252525 3.8746e-05
-50.0 3.53535353535 3.77196e-05
-50.0 4.54545454545 3.63465e-05
-50.0 5.55555555556 3.46668e-05
-50.0 6.56565656566 3.27279e-05
-50.0 7.57575757576 3.05828e-05
-50.0 8.58585858586 2.82872e-05
-50.0 9.59595959596 2.58974e-05
-50.0 10.6060606061 2.3468e-05
-50.0 11.6161616162 2.10498e-05
-50.0 12.6262626263 1.86885e-05
-50.0 13.6363636364 1.64231e-05
-50.0 14.6464646465 1.42852e-05
-50.0 15.6565656566 1.22991e-05
-50.0 16.6666666667 1.04813e-05
-50.0 17.6767676768 8.8412e-06
-50.0 18.6868686869 7.38181e-06
-50.0 19.696969697 6.10058e-06
-50.0 20.7070707071 4.99042e-06
-50.0 21.7171717172 4.04075e-06
-50.0 22.7272727273 3.23853e-06
-50.0 23.7373737374 2.56919e-06
-50.0 24.7474747475 2.01748e-06
-50.0 25.7575757576 1.56815e-06
-50.0 26.7676767677 1.20652e-06
-50.0 27.7777777778 9.18871e-07
-50.0 28.7878787879 6.92702e-07
-50.0 29.797979798 5.16909e-07
-50.0 30.8080808081 3.81822e-07
-50.0 31.8181818182 2.79183e-07
-50.0 32.8282828283 2.0207e-07
-50.0 33.8383838384 1.44778e-07
-50.0 34.8484848485 1.02682e-07
-50.0 35.8585858586 7.20908e-08
-50.0 36.8686868687 5.01029e-08
-50.0 37.8787878788 3.44704e-08
-50.0 38.8888888889 2.34766e-08
-50.0 39.898989899 1.58284e-08
-50.0 40.9090909091 1.05646e-08
-50.0 41.9191919192 6.98086e-09
-50.0 42.9292929293 4.5671e-09
-50.0 43.9393939394 2.95907e-09
-50.0 44.9494949495 1.89996e-09
-50.0 45.9595959596 1.21114e-09
-50.0 46.9696969697 7.70266e-10
-50.0 47.9797979798 4.95166e-10
-50.0 48.9898989899 3.32274e-10
-50.0 50.0 2.48701e-10

-48.9898989899 -50.0 2.84591e-10
-48.9898989899 -48.9898989899 3.43694e-10
-48.9898989899 -47.9797979798 4.87122e-10
-48.9898989899 -46.9696969697 7.44342e-10
-48.9898989899 -45.9595959596 1.16658e-09
-48.9898989899 -44.9494949495 1.83463e-09
-48.9898989899 -43.9393939394 2.8706e-09
-48.9898989899 -42.9292929293 4.4546e-09
-48.9898989899 -41.9191919192 6.84779e-09
-48.9898989899 -40.9090909091 1.04235e-08
-48.9898989899 -39.898989899 1.57082e-08
-48.9898989899 -38.8888888889 2.34349e-08
