10 0.0329189943194
20 0.0364390854303
30 0.227579298637
40 0.442395096996
50 0.577029913945
60 0.658126436983
70 0.725049689666
80 0.790702304425
90 0.853423205513
100 0.910037188936
110 0.959137520037
120 1.0005405462
130 1.03457708096
140 1.06176665347
150 1.082677219
160 1.09791137138
170 1.10805572352
180 1.11367885508
190 1.11532462186
200 1.11349063156
210 1.10865004269
220 1.10122124119
230 1.09159279976
240 1.08010810199
250 1.06707561674
