-50.0 -50.0 0.0188037
-50.0 -48.9898989899 0.0214082
-50.0 -47.9797979798 0.024245
-50.0 -46.9696969697 0.0273132
-50.0 -45.9595959596 0.0306077
-50.0 -44.9494949495 0.0341192
-50.0 -43.9393939394 0.0378336
-50.0 -42.9292929293 0.0417321
-50.0 -41.9191919192 0.0457907
-50.0 -40.9090909091 0.0499805
-50.0 -39.898989899 0.0542677
-50.0 -38.8888888889 0.0586142
-50.0 -37.8787878788 0.0629775
-50.0 -36.8686868687 0.0673118
-50.0 -35.8585858586 0.0715684
-50.0 -34.8484848485 0.075697
-50.0 -33.8383838384 0.079646
-50.0 -32.8282828283 0.0833641
-50.0 -31.8181818182 0.0868013
-50.0 -30.8080808081 0.0899098
-50.0 -29.797979798 0.0926452
-50.0 -28.7878787879 0.0949678
-50.0 -27.7777777778 0.0968431
-50.0 -26.7676767677 0.098243
-50.0 -25.7575757576 0.0991465
-50.0 -24.7474747475 0.0995399
-50.0 -23.7373737374 0.0994177
-50.0 -22.7272727273 0.0987821
-50.0 -21.7171717172 0.0976434
-50.0 -20.7070707071 0.0960196
-50.0 -19.696969697 0.0939356
-50.0 -18.6868686869 0.0914232
-50.0 -17.6767676768 0.0885197
-50.0 -16.6666666667 0.0852674
-50.0 -15.6565656566 0.0817124
-50.0 -14.6464646465 0.0779033
-50.0 -13.6363636364 0.0738906
-50.0 -12.6262626263 0.0697253
-50.0 -11.6161616162 0.0654576
-50.0 -10.6060606061 0.0611366
-50.0 -9.59595959596 0.0568088
-50.0 -8.58585858586 0.0525176
-50.0 -7.57575757576 0.0483027
-50.0 -6.56565656566 0.0441995
-50.0 -5.55555555556 0.0402387
-50.0 -4.54545454545 0.0364463
-50.0 -3.53535353535 0.0328434
-50.0 -2.52525252525 0.0294463
-50.0 -1.51515151515 0.0262665
-50.0 -0.505050505051 0.0233112
-50.0 0.505050505051 0.0205835
-50.0 1.51515151515 0.018083
-50.0 2.52525252525 0.0158059
-50.0 3.53535353535 0.0137458
-50.0 4.54545454545 0.0118938
-50.0 5.55555555556 0.0102394
-50.0 6.56565656566 0.00877083
-50.0 7.57575757576 0.00747509
-50.0 8.58585858586 0.00633884
-50.0 9.59595959596 0.00534845
-50.0 10.6060606061 0.00449035
-50.0 11.6161616162 0.00375133
-50.0 12.6262626263 0.00311866
-50.0 13.6363636364 0.00258032
-50.0 14.6464646465 0.00212507
-50.0 15.6565656566 0.00174255
-50.0 16.6666666667 0.00142333
-50.0 17.6767676768 0.00115895
-50.0 18.6868686869 0.000941892
-50.0 19.696969697 0.000765594
-50.0 20.7070707071 0.000624414
-50.0 21.7171717172 0.00051361
-50.0 22.7272727273 0.000429299
-50.0 23.7373737374 0.000368434
-50.0 24.7474747475 0.000328769
-50.0 25.7575757576 0.000308843
-50.0 26.7676767677 0.000307963
-50.0 27.7777777778 0.000326202
-50.0 28.7878787879 0.000364399
-50.0 29.797979798 0.000424181
-50.0 30.8080808081 0.000507975
-50.0 31.8181818182 0.000619047
-50.0 32.8282828283 0.000761532
-50.0 33.8383838384 0.000940475
-50.0 34.8484848485 0.00116187
-50.0 35.8585858586 0.00143267
-50.0 36.8686868687 0.00176087
-50.0 37.8787878788 0.00215544
-50.0 38.8888888889 0.00262636
-50.0 39.898989899 0.00318462
-50.0 40.9090909091 0.00384206
-50.0 41.9191919192 0.00461137
-50.0 42.9292929293 0.00550589
-50.0 43.9393939394 0.00653947
-50.0 44.9494949495 0.0077262
-50.0 45.9595959596 0.00908013
-50.0 46.9696969697 0.010615
-50.0 47.9797979798 0.0123438
-50.0 48.9898989899 0.0142783
-50.0 50.0 0.0164289

-48.9898989899 -50.0 0.0163442
-48.9898989899 -48.9898989899 0.0186103
-48.9898989899 -47.9797979798 0.0210789
-48.9898989899 -46.9696969697 0.0237493
-48.9898989899 -45.9595959596 0.0266172
-48.9898989899 -44.9494949495 0.0296746
-48.9898989899 -43.9393939394 0.0329094
-48.9898989899 -42.9292929293 0.0363051
-48.9898989899 -41.9191919192 0.0398411
-48.9898989899 -40.9090909091 0.0434923
-48.9898989899 -39.898989899 0.0472292
-48.9898989899 -38.8888888889 0.0510189
-48.9898989899 -37.8787878788 0.0548242
-48.9898989899 -36.8686868687 0.0586054
-48.9898989899 -35.8585858586 0.0623201
-48.9898989899 -34.8484848485 0.0659244
-48.9898989899 -33.8383838384 0.0693734
-48.9898989899 -32.8282828283 0.0726224
-48.9898989899 -31.8181818182 0.0756276
-48.9898989899 -30.8080808081 0.0783474
-48.9898989899 -29.797979798 0.080743
-48.9898989899 -28.7878787879 0.0827795
-48.9898989899 -27.7777777778 0.0844269
-48.9898989899 -26.7676767677 0.0856603
-48.9898989899 -25.7575757576 0.0864613
-48.9898989899 -24.7474747475 0.0868179
-48.9898989899 -23.7373737374 0.0867249
-48.9898989899 -22.7272727273 0.086184
-48.9898989899 -21.7171717172 0.0852041
-48.9898989899 -20.7070707071 0.0838006
-48.9898989899 -19.696969697 0.0819951
-48.9898989899 -18.6868686869 0.0798151
-48.9898989899 -17.6767676768 0.077293
-48.9898989899 -16.6666666667 0.0744656
-48.9898989899 -15.6565656566 0.0713729
-48.9898989899 -14.6464646465 0.0680573
-48.9898989899 -13.6363636364 0.0645628
-48.9898989899 -12.6262626263 0.0609338
-48.9898989899 -11.6161616162 0.0572141
-48.9898989899 -10.6060606061 0.0534466
-48.9898989899 -9.59595959596 0.049672
-48.9898989899 -8.58585858586 0.045928
-48.9898989899 -7.57575757576 0.0422495
-48.9898989899 -6.56565656566 0.0386675
-48.9898989899 -5.55555555556 0.0352089
-48.9898989899 -4.54545454545 0.0318964
-48.9898989899 -3.53535353535 0.0287486
-48.9898989899 -2.52525252525 0.0257798
-48.9898989899 -1.51515151515 0.0230002
-48.9898989899 -0.505050505051 0.0204163
-48.9898989899 0.505050505051 0.0180308
-48.9898989899 1.51515151515 0.0158435
-48.9898989899 2.52525252525 0.0138511
-48.9898989899 3.53535353535 0.012048
-48.9898989899 4.54545454545 0.0104268
-48.9898989899 5.55555555556 0.0089783
-48.9898989899 6.56565656566 0.00769209
-48.9898989899 7.57575757576 0.00655703
-48.9898989899 8.58585858586 0.00556145
-48.9898989899 9.59595959596 0.00469346
-48.9898989899 10.6060606061 0.00394125
-48.9898989899 11.6161616162 0.00329327
-48.9898989899 12.6262626263 0.00273841
-48.9898989899 13.6363636364 0.00226616
-48.9898989899 14.6464646465 0.0018667
-48.9898989899 15.6565656566 0.00153097
-48.9898989899 16.6666666667 0.00125073
-48.9898989899 17.6767676768 0.00101856
-48.9898989899 18.6868686869 0.000827885
-48.9898989899 19.696969697 0.000672947
-48.9898989899 20.7070707071 0.000548806
-48.9898989899 21.7171717172 0.000451298
-48.9898989899 22.7272727273 0.000377015
-48.9898989899 23.7373737374 0.000323274
-48.9898989899 24.7474747475 0.000288097
-48.9898989899 25.7575757576 0.000270188
-48.9898989899 26.7676767677 0.000268922
-48.9898989899 27.7777777778 0.000284342
-48.9898989899 28.7878787879 0.000317162
-48.9898989899 29.797979798 0.000368777
-48.9898989899 30.8080808081 0.000441288
-48.9898989899 31.8181818182 0.00053752
-48.9898989899 32.8282828283 0.000661059
-48.9898989899 33.8383838384 0.000816282
-48.9898989899 34.8484848485 0.00100839
-48.9898989899 35.8585858586 0.00124344
-48.9898989899 36.8686868687 0.00152835
-48.9898989899 37.8787878788 0.00187094
-48.9898989899 38.8888888889 0.0022799
-48.9898989899 39.898989899 0.00276475
-48.9898989899 40.9090909091 0.00333584
-48.9898989899 41.9191919192 0.00400419
-48.9898989899 42.9292929293 0.00478143
-48.9898989899 43.9393939394 0.00567961
-48.9898989899 44.9494949495 0.00671102
-48.9898989899 45.9595959596 0.00788793
-48.9898989899 46.9696969697 0.0092223
-48.9898989899 47.9797979798 0.0107255
-48.9898989899 48.9898989899 0.0124078
-48.9898989899 50.0 0.0142784

-47.9797979798 -50.0 0.0141314
-47.9797979798 -48.9898989899 0.0160926
-47.9797979798 -47.9797979798 0.0182294
-47.9797979798 -46.9696969697 0.0205413
-47.9797979798 -45.9595959596 0.0230247
-47.9797979798 -44.9494949495 0.0256726
-47.9797979798 -43.9393939394 0.0284747
-47.9797979798 -42.9292929293 0.0314168
-47.9797979798 -41.9191919192 0.0344811
-47.9797979798 -40.9090909091 0.0376459
-47.9797979798 -39.898989899 0.040886
-47.9797979798 -38.8888888889 0.0441724
-47.9797979798 -37.8787878788 0.0474735
-47.9797979798 -36.8686868687 0.0507546
-47.9797979798 -35.8585858586 0.0539791
-47.9797979798 -34.8484848485 0.0571089
-47.9797979798 -33.8383838384 0.0601051
-47.9797979798 -32.8282828283 0.0629289
-47.9797979798 -31.8181818182 0.0655424
-47.9797979798 -30.8080808081 0.0679093
-47.9797979798 -29.797979798 0.0699959
-47.9797979798 -28.7878787879 0.0717719
-47.9797979798 -27.7777777778 0.0732111
-47.9797979798 -26.7676767677 0.0742918
-47.9797979798 -25.7575757576 0.0749979
-47.9797979798 -24.7474747475 0.0753187
-47.9797979798 -23.7373737374 0.0752496
-47.9797979798 -22.7272727273 0.074792
-47.9797979798 -21.7171717172 0.0739532
-47.9797979798 -20.7070707071 0.0727465
-47.9797979798 -19.696969697 0.0711906
-47.9797979798 -18.6868686869 0.069309
-47.9797979798 -17.6767676768 0.0671299
-47.9797979798 -16.6666666667 0.0646848
-47.9797979798 -15.6565656566 0.0620086
-47.9797979798 -14.6464646465 0.0591379
-47.9797979798 -13.6363636364 0.0561109
-47.9797979798 -12.6262626263 0.0529659
